id,weight,adv_prob
1,0.9963904798929376,0.09130452597667016
2,0.9897146497158072,0.08517518016484568
3,0.9951721383815471,0.09019205247298336
4,0.9912808323409019,0.08662056703935074
5,0.9913679469052992,0.0867008285999497
6,0.9861532513160357,0.08187137398007407
7,1.0021344181951322,0.0965129055986497
8,0.9912808323409019,0.08662056703935074
9,0.9969537027748162,0.09181788847828673
10,1.0041192427112382,0.09829881432691556
11,1.1473262878891366,0.21084753477702395
12,0.9796553828781502,0.07578159422377344
13,1.0355540959508216,0.1256705141572556
14,0.9903524248058369,0.0857643170266262
15,0.943570608598413,0.04043686396354751
16,0.9986001064881297,0.09331522063103043
17,1.0021344181951322,0.0965129055986497
18,0.9831886859976663,0.07910297836504103
19,0.9917224279313755,0.08702727839351611
20,0.9827074106526974,0.078651973815529
21,0.9822361044417243,0.07820988304269834
22,1.1521791227257754,0.21417135079829364
23,0.9911697425982108,0.08651819587837192
24,0.9815563823966529,0.07757154809385208
25,0.9904772123865223,0.08587949926647526
26,0.9793805611325457,0.07552225112416816
27,0.9976031636267425,0.09240913497671362
28,1.0137407992345566,0.10685699660901782
29,0.9645972958491549,0.06135383633356132
30,0.9653796103959429,0.06211448771103995
31,0.9951721383815471,0.09019205247298336
32,1.1120260345500617,0.18579657699342197
33,0.9861122722843901,0.08183322004562173
34,1.0126386527982683,0.10588490703125024
35,0.9551516459833627,0.05207140197583781
36,1.0569371131090075,0.14335919548826326
37,0.991318821238578,0.0866555692153042
38,1.0041192427112382,0.09829881432691556
39,0.9423167132054423,0.03916001825703002
40,0.9957241537291031,0.09069643764883537
41,0.992269631166345,0.08753075260880394
42,0.9951721383815471,0.09019205247298336
43,0.9868354507680112,0.08250607708810057
44,0.994495716867305,0.08957323196373494
45,0.9685831403674765,0.06521649044760935
46,0.9976031636267425,0.09240913497671362
47,0.9854344089717905,0.08120162828550503
48,1.1500418934584358,0.21271097084607607
49,1.0021344181951322,0.0965129055986497
50,1.3751863890191103,0.3416055104438975
51,0.9961986518577,0.09112954736280218
52,0.9751640260482919,0.07152487532362893
53,0.9912808323409019,0.08662056703935074
54,0.969508245297367,0.06610846198304167
55,1.0071827844441408,0.10104151636583447
56,0.9925871698080794,0.087822661039411
57,1.1708876515152535,0.22672739457985538
58,0.9630592843634347,0.05985481115183348
59,1.039346881754167,0.12886112194407995
60,1.1498540158893147,0.2125823335279237
61,0.994495716867305,0.08957323196373494
62,0.9850212800076906,0.08081627353190103
63,1.0103589051763262,0.10386744667509132
64,1.0041192427112382,0.09829881432691556
65,0.9951721383815471,0.09019205247298336
66,1.1867844525892643,0.237085279412546
67,0.9754225781971262,0.0717709835259018
68,1.0146034655192084,0.10761639202333369
69,0.9918586119204535,0.08715263134386379
70,0.963765665309873,0.060543880474981986
71,0.992269631166345,0.08753075260880394
72,0.994495716867305,0.08957323196373494
73,1.24046422202558,0.27009964552912924
74,1.0230441715866305,0.11497908112730545
75,1.302041114300518,0.30461856861223746
76,0.9657105893712337,0.06243593051201283
77,1.0041192427112382,0.09829881432691556
78,0.9866494031862042,0.0823330696234666
79,0.97203724873822,0.0685382222058084
80,1.0208742190865714,0.11309789391583568
81,0.9750504688689092,0.07141674232620097
82,0.9976031636267425,0.09240913497671362
83,0.9944584984987057,0.08953915850938278
84,0.9344426420707067,0.031063501789579718
85,1.0082406350308952,0.10198470867944498
86,0.9594560653017437,0.05632410996504312
87,0.9687924556132579,0.06541845800860338
88,1.0276781519897307,0.11896979964207553
89,1.0037822524291933,0.0979960944161629
90,0.985852211507993,0.0815910139391379
91,1.005259112581116,0.09932126032137444
92,0.9853770191934668,0.08114811608536264
93,0.9661175106451256,0.06283082571702564
94,0.995142995693829,0.09016540878644225
95,0.9142737486423878,0.009688725176856563
96,0.929092448360299,0.025483859722902163
97,0.9639335012290576,0.06070745467277574
98,1.0725404251770985,0.15582161563821897
99,1.0102150231816969,0.10373981297320803
100,1.006662719056474,0.10057709297605096
101,0.9911117591727457,0.08646475401210806
102,0.9894314778920419,0.08491336021913087
103,1.0190648157804787,0.11152315069294899
104,1.0113426035845714,0.10473908517509728
105,0.9861005038723947,0.08182226236263404
106,0.9980532141302967,0.09281839389206255
107,0.9976031636267425,0.09240913497671362
108,0.9814493979113802,0.07747099717362893
109,1.0069417943466947,0.10082636953731128
110,0.9766285185905325,0.07291716147373989
111,0.9912808323409019,0.08662056703935074
112,0.9894419233438763,0.08492302071929782
113,0.9912808323409019,0.08662056703935074
114,0.9976031636267425,0.09240913497671362
115,1.0146710028379027,0.10767578986115336
116,0.9866265874434416,0.08231184854985332
117,0.9852879937854209,0.08106509340220755
118,1.0213828654865442,0.11353956969411447
119,1.0680168697585646,0.1522461175946276
120,0.9912808323409019,0.08662056703935074
121,0.9944634892948954,0.08954372773644673
122,0.9912808323409019,0.08662056703935074
123,0.9652825656952044,0.062020197273041616
124,0.9912808323409019,0.08662056703935074
125,0.9820902116199478,0.07807294785532945
126,0.9919429651855427,0.0872302585292262
127,0.9964338482450812,0.0913440756856113
128,0.9912808323409019,0.08662056703935074
129,0.9920912952699691,0.08736672919658284
130,1.0102597163367344,0.10377946291622563
131,0.9846731614326435,0.08049130755362903
132,1.3923087630006634,0.3497023450681741
133,0.9942164513160994,0.08931750182354584
134,1.0129779749664622,0.10618441345565546
135,0.9770981967443264,0.07336279838837353
136,0.9806117752867707,0.07668298705410675
137,1.0102597163367344,0.10377946291622563
138,0.9850091529038141,0.0808049568363893
139,1.0021344181951322,0.0965129055986497
140,0.9747911552413796,0.07116972064260277
141,0.9942164513160994,0.08931750182354584
142,0.990266232844672,0.08568474261515928
143,0.9993514960162694,0.09399693692669513
144,0.9932994746349868,0.08847679310172872
145,1.0022264967600967,0.09659591267086735
146,0.9949210680402967,0.08996246034727015
147,0.9862756226402377,0.08198529014665691
148,0.994495716867305,0.08957323196373494
149,1.0021344181951322,0.0965129055986497
150,1.007201049005738,0.1010578180772736
151,0.9813820815081213,0.07740771763871705
152,0.9951424401369853,0.09016490085373945
153,0.9378697236015061,0.03460410846559479
154,1.0184954461410287,0.11102646480727728
155,0.9907930668978097,0.0861709116809519
156,0.9960801684953632,0.0910214374444982
157,0.9888307703578977,0.08435745110293327
158,1.0030388496008913,0.09732757295438701
159,0.9916448491508739,0.08695585424603762
160,0.9827380797815134,0.07868072712482871
161,1.0041192427112382,0.09829881432691556
162,0.9907930668978097,0.0861709116809519
163,0.9786078089233338,0.07479224162593093
164,0.9951721383815471,0.09019205247298336
165,0.9727936325464107,0.06926246971266324
166,0.9948962397285165,0.08993974971706359
167,0.9556474634655321,0.05256321520669367
168,0.9638630964584194,0.06063884456946975
169,0.9725274655755068,0.06900773978052356
170,0.988759908665941,0.08429182945855279
171,0.9948962397285165,0.08993974971706359
172,0.9704957214767715,0.0670586945446156
173,0.9843864625281352,0.08022350376767277
174,0.9916696645454761,0.08697870215234296
175,0.994495716867305,0.08957323196373494
176,1.0004368616365595,0.09497985319019052
177,0.9620050146634151,0.05882449672999188
178,1.065799067688785,0.1504820397399327
179,0.9888817296848113,0.08440463629964981
180,0.9872757537892979,0.08291525941129937
181,0.9856589043641028,0.08141089563397205
182,0.9502680570803689,0.047199830811009584
183,0.9912808323409019,0.08662056703935074
184,0.9828628641357443,0.07879769802635085
185,1.0825226231499758,0.1636059940513005
186,0.9665896949028815,0.06328863838093884
187,0.994495716867305,0.08957323196373494
188,0.992978436607197,0.08818208989078578
189,0.9558679804135641,0.05278178732442738
190,0.9951721383815471,0.09019205247298336
191,0.9576402304441597,0.0545347517731602
192,0.9699233397142691,0.06650813643425303
193,0.9904966085211208,0.08589739980597748
194,0.9775816971132744,0.07382110270573483
195,0.9875969521714387,0.08321352527321187
196,1.010155468879034,0.103686973374115
197,0.995142995693829,0.09016540878644225
198,1.074693971959777,0.15751324120291876
199,0.994495716867305,0.08957323196373494
200,0.9617774495577419,0.05860180599158639
201,0.9897017940879393,0.0851632971306086
202,0.9770523568603001,0.07331932376042961
203,0.994495716867305,0.08957323196373494
204,0.9480243975521397,0.04494486624756718
205,0.9958466282415604,0.09080826875795497
206,1.0090584477983526,0.10271252498188918
207,1.008818453986094,0.10249906369857859
208,1.0004368616365595,0.09497985319019052
209,0.964567605588694,0.06132494392767024
210,0.9911117591727457,0.08646475401210806
211,1.104002712632472,0.1798793594741553
212,1.0029446275735336,0.09724277094438577
213,0.9769152178088178,0.07318923647773737
214,1.0441733163002096,0.1328877519452967
215,0.9933006315173954,0.08847785474035719
216,1.0807977362021566,0.16227115888218596
217,1.0029949049315685,0.09728802371533983
218,0.9801828567314319,0.07627895200543071
219,0.9986799147464226,0.09338767729287166
220,0.9479936834562549,0.0449139233349937
221,0.9973413207410944,0.09217085499373681
222,1.0270028333168995,0.11839046645851757
223,1.0066147051686183,0.10053419191531245
224,0.9976031636267425,0.09240913497671362
225,1.0899767965549614,0.16932596298009886
226,0.9869428371231519,0.08260590701940546
227,0.9537827279630234,0.05071088466858956
228,0.9968433264352271,0.09171732911768507
229,0.9793425721586183,0.07548639033338275
230,0.992269631166345,0.08753075260880394
231,0.9932994746349868,0.08847679310172872
232,0.9976031636267425,0.09240913497671362
233,1.0044585884741881,0.09860344492061249
234,0.9966525232161396,0.09154344359167477
235,0.9827194023357144,0.078663216623439
236,0.9751543209522153,0.071515634786207
237,0.9951721383815471,0.09019205247298336
238,1.07144326232397,0.1549571720466007
239,0.9860241943080539,0.08175120343744682
240,0.9537523134547351,0.05068061245674422
241,0.987784582678773,0.08338766982053239
242,1.0091581637207225,0.1028011869489969
243,1.0030388496008913,0.09732757295438701
244,0.9818169078824871,0.07781631509590332
245,0.994495716867305,0.08957323196373494
246,1.0090584477983526,0.10271252498188918
247,0.9835997289238655,0.07948781846453756
248,1.4053394520018188,0.35573209077709567
249,1.078231483622077,0.16027731396220968
250,0.9933006315173954,0.08847785474035719
251,0.9645972958491549,0.06135383633356132
252,0.9976031636267425,0.09240913497671362
